transaction_key,transaction_id,transaction_date,transaction_timestamp,customer_key,location_key,channel,fulfillment_type,subtotal,tax_amount,discount_amount,delivery_fee,total_amount,item_count,total_quantity,payment_method,transaction_status,source_system,created_timestamp
FT_POS_000473,TRX100473,2025-10-11,2025-10-11 16:02:40.786750,,LK_ST008,IN_STORE,IMMEDIATE,107.0,10.7,0.0,0.0,117.7,2,2,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000474,TRX100474,2025-09-17,2025-09-17 22:33:40.786799,,LK_ST013,IN_STORE,IMMEDIATE,345.6,32.83,17.28,0.0,361.15,4,6,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000475,TRX100475,2025-10-01,2025-10-01 17:43:40.786848,,LK_ST021,IN_STORE,IMMEDIATE,351.56,35.16,0.0,0.0,386.72,3,4,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000476,TRX100476,2025-09-19,2025-09-19 13:17:40.786901,,LK_ST001,IN_STORE,IMMEDIATE,131.55,13.16,0.0,0.0,144.71,3,3,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000477,TRX100477,2025-09-29,2025-09-29 15:24:40.786963,,LK_ST016,IN_STORE,IMMEDIATE,279.04,26.51,13.95,0.0,291.6,7,8,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000478,TRX100478,2025-09-25,2025-09-25 03:56:40.787022,,LK_ST007,IN_STORE,IMMEDIATE,793.71,79.37,0.0,0.0,873.08,7,9,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000479,TRX100479,2025-10-12,2025-10-12 06:38:40.787121,,LK_ST005,IN_STORE,IMMEDIATE,89.9,8.99,0.0,0.0,98.89,3,5,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000480,TRX100480,2025-09-25,2025-09-25 20:51:40.787173,,LK_ST022,IN_STORE,IMMEDIATE,399.04,37.91,19.95,0.0,417.0,6,8,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000481,TRX100481,2025-10-16,2025-10-16 12:30:40.787234,,LK_ST023,IN_STORE,IMMEDIATE,257.8,25.78,0.0,0.0,283.58,3,5,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000482,TRX100482,2025-09-22,2025-09-22 01:15:40.787283,,LK_ST003,IN_STORE,IMMEDIATE,62.32,6.23,0.0,0.0,68.55,1,2,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000483,TRX100483,2025-09-17,2025-09-17 18:07:40.787348,,LK_ST012,IN_STORE,IMMEDIATE,83.92,7.55,8.39,0.0,83.08,1,1,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000484,TRX100484,2025-10-01,2025-10-01 03:38:40.787412,,LK_ST016,IN_STORE,IMMEDIATE,409.76,40.98,0.0,0.0,450.74,6,8,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000485,TRX100485,2025-10-09,2025-10-09 19:13:40.787463,,LK_ST019,IN_STORE,IMMEDIATE,142.94,14.29,0.0,0.0,157.23,5,7,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000486,TRX100486,2025-09-21,2025-09-21 04:00:40.787520,,LK_ST005,IN_STORE,IMMEDIATE,18.87,1.89,0.0,0.0,20.76,2,3,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000487,TRX100487,2025-10-04,2025-10-04 07:52:40.787577,,LK_ST022,IN_STORE,IMMEDIATE,416.35,41.64,0.0,0.0,457.99,4,5,CARD,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000488,TRX100488,2025-10-16,2025-10-16 16:54:40.787746,,LK_ST025,IN_STORE,IMMEDIATE,361.98,36.2,0.0,0.0,398.18,4,6,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000489,TRX100489,2025-10-01,2025-10-01 21:32:40.787820,,LK_ST014,IN_STORE,IMMEDIATE,506.46,45.58,50.65,0.0,501.39,6,6,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000490,TRX100490,2025-10-02,2025-10-02 06:44:40.787879,,LK_ST005,IN_STORE,IMMEDIATE,9.77,0.98,0.0,0.0,10.75,1,1,VOUCHER,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000491,TRX100491,2025-09-22,2025-09-22 09:35:40.787935,,LK_ST015,IN_STORE,IMMEDIATE,783.18,78.32,0.0,0.0,861.5,7,9,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000492,TRX100492,2025-10-12,2025-10-12 02:52:40.787998,,LK_ST017,IN_STORE,IMMEDIATE,147.25,13.99,7.36,0.0,153.88,4,5,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000493,TRX100493,2025-10-08,2025-10-08 20:12:40.788112,,LK_ST014,IN_STORE,IMMEDIATE,171.3,16.27,8.57,0.0,179.0,1,3,CASH,VOID,POS,2025-10-17 11:24:40.861801
FT_POS_000494,TRX100494,2025-10-08,2025-10-08 15:12:40.788198,,LK_ST020,IN_STORE,IMMEDIATE,337.54,33.75,0.0,0.0,371.29,5,7,VOUCHER,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000495,TRX100495,2025-10-09,2025-10-09 01:21:40.788273,,LK_ST005,IN_STORE,IMMEDIATE,217.5,21.75,0.0,0.0,239.25,2,3,VOUCHER,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000496,TRX100496,2025-10-16,2025-10-16 05:39:40.788348,,LK_ST012,IN_STORE,IMMEDIATE,555.8,55.58,0.0,0.0,611.38,5,7,PAYWAVE,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000497,TRX100497,2025-10-14,2025-10-14 06:06:40.788421,,LK_ST016,IN_STORE,IMMEDIATE,479.76,47.98,0.0,0.0,527.74,6,8,VOUCHER,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_POS_000498,TRX100498,2025-10-12,2025-10-12 10:07:40.788488,,LK_ST016,IN_STORE,IMMEDIATE,61.85,6.18,0.0,0.0,68.03,3,5,CASH,RETURN,POS,2025-10-17 11:24:40.861801
FT_POS_000499,TRX100499,2025-10-05,2025-10-05 03:02:40.788562,,LK_ST021,IN_STORE,IMMEDIATE,219.96,22.0,0.0,0.0,241.96,3,4,CASH,COMPLETED,POS,2025-10-17 11:24:40.861801
FT_EC_000000,ORD200000,2025-09-17,2025-09-17 20:41:40.808716,CK_CU000070,LK_ST018,ONLINE,DELIVERY,310.45,31.05,0.0,5.0,346.5,3,5,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000001,ORD200001,2025-10-04,2025-10-04 10:07:40.808784,CK_CU000864,LK_ST005,ONLINE,IMMEDIATE,28.6,2.86,0.0,9.99,41.45,4,4,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000002,ORD200002,2025-09-26,2025-09-26 04:56:40.808819,CK_CU000873,LK_ST014,ONLINE,DELIVERY,274.3,24.69,27.43,5.0,276.56,4,5,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000003,ORD200003,2025-09-25,2025-09-25 06:11:40.808866,CK_CU000048,LK_ST004,ONLINE,DELIVERY,470.76,44.72,23.54,5.0,496.94,4,6,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000004,ORD200004,2025-10-09,2025-10-09 14:23:40.808913,CK_CU000491,LK_ST007,ONLINE,DELIVERY,265.72,26.57,0.0,5.0,297.29,5,7,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000005,ORD200005,2025-10-01,2025-10-01 07:11:40.808944,CK_CU000551,LK_ST020,CLICK_COLLECT,PICKUP,316.96,31.7,0.0,5.0,353.66,2,4,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000006,ORD200006,2025-09-22,2025-09-22 11:55:40.808979,CK_CU000287,LK_ST025,ONLINE,IMMEDIATE,230.4,23.04,0.0,0.0,253.44,2,4,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000007,ORD200007,2025-09-18,2025-09-18 16:04:40.809011,CK_CU000010,LK_ST012,ONLINE,IMMEDIATE,256.2,23.06,25.62,14.99,268.63,5,5,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000008,ORD200008,2025-09-18,2025-09-18 15:03:40.809042,CK_CU000542,LK_ST002,CLICK_COLLECT,PICKUP,69.74,6.97,0.0,5.0,81.71,1,2,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000009,ORD200009,2025-10-15,2025-10-15 07:09:40.809133,CK_CU000756,LK_ST011,ONLINE,IMMEDIATE,69.12,6.91,0.0,0.0,76.03,4,6,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000010,ORD200010,2025-09-29,2025-09-29 18:42:40.809166,CK_CU000274,LK_ST014,ONLINE,DELIVERY,181.2,16.31,18.12,5.0,184.39,4,6,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000011,ORD200011,2025-09-30,2025-09-30 19:27:40.809199,CK_CU000956,LK_ST022,ONLINE,IMMEDIATE,28.34,2.83,0.0,0.0,31.17,1,2,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000012,ORD200012,2025-09-25,2025-09-25 10:21:40.809242,CK_CU000600,LK_ST023,CLICK_COLLECT,PICKUP,129.96,13.0,0.0,0.0,142.96,3,3,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000013,ORD200013,2025-09-27,2025-09-27 04:51:40.809272,CK_CU000756,LK_ST016,ONLINE,DELIVERY,136.25,11.58,20.44,0.0,127.39,3,5,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000014,ORD200014,2025-09-18,2025-09-18 06:08:40.809314,CK_CU000381,LK_ST020,CLICK_COLLECT,PICKUP,86.96,8.26,4.35,5.0,95.87,2,2,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000015,ORD200015,2025-10-11,2025-10-11 07:20:40.809357,CK_CU000329,LK_ST006,ONLINE,DELIVERY,249.05,24.9,0.0,5.0,278.95,5,5,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000016,ORD200016,2025-09-27,2025-09-27 19:34:40.809387,CK_CU000479,LK_ST023,ONLINE,DELIVERY,45.56,4.56,0.0,9.99,60.11,2,2,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000017,ORD200017,2025-10-09,2025-10-09 06:45:40.809419,CK_CU000015,LK_ST004,ONLINE,IMMEDIATE,143.52,14.35,0.0,9.99,167.86,3,3,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000018,ORD200018,2025-10-09,2025-10-09 06:43:40.809451,CK_CU000516,LK_ST015,ONLINE,DELIVERY,171.6,17.16,0.0,5.0,193.76,1,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000019,ORD200019,2025-09-23,2025-09-23 10:16:40.809482,CK_CU000191,LK_ST024,CLICK_COLLECT,PICKUP,156.32,14.07,15.63,5.0,159.76,2,4,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000020,ORD200020,2025-10-07,2025-10-07 08:03:40.809514,CK_CU000168,LK_ST025,ONLINE,IMMEDIATE,213.0,21.3,0.0,5.0,239.3,4,4,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000021,ORD200021,2025-09-25,2025-09-25 13:51:40.809544,CK_CU000521,LK_ST001,CLICK_COLLECT,PICKUP,94.32,8.96,4.72,9.99,108.55,4,4,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000022,ORD200022,2025-09-25,2025-09-25 05:26:40.809575,CK_CU000621,LK_ST007,ONLINE,DELIVERY,25.36,2.28,2.54,0.0,25.1,1,2,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000023,ORD200023,2025-10-04,2025-10-04 11:07:40.809628,CK_CU000137,LK_ST025,CLICK_COLLECT,PICKUP,333.08,33.31,0.0,0.0,366.39,3,4,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000024,ORD200024,2025-10-11,2025-10-11 10:52:40.809663,CK_CU000154,LK_ST012,CLICK_COLLECT,PICKUP,48.7,4.87,0.0,9.99,63.56,4,5,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000025,ORD200025,2025-10-16,2025-10-16 12:21:40.809690,CK_CU000388,LK_ST010,ONLINE,DELIVERY,510.48,51.05,0.0,5.0,566.53,4,6,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000026,ORD200026,2025-10-13,2025-10-13 17:58:40.809720,CK_CU000209,LK_ST005,ONLINE,IMMEDIATE,354.48,31.9,35.45,0.0,350.93,5,6,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000027,ORD200027,2025-10-07,2025-10-07 10:57:40.809749,CK_CU000272,LK_ST012,CLICK_COLLECT,PICKUP,348.12,31.33,34.81,0.0,344.64,2,4,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000028,ORD200028,2025-10-08,2025-10-08 02:30:40.809778,CK_CU000143,LK_ST018,ONLINE,DELIVERY,120.5,12.05,0.0,14.99,147.54,3,5,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000029,ORD200029,2025-10-14,2025-10-14 06:09:40.809807,CK_CU000611,LK_ST010,ONLINE,IMMEDIATE,156.84,14.9,7.84,9.99,173.89,2,4,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000030,ORD200030,2025-10-15,2025-10-15 12:35:40.809836,CK_CU000889,LK_ST006,ONLINE,IMMEDIATE,383.7,38.37,0.0,9.99,432.06,3,5,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000031,ORD200031,2025-10-07,2025-10-07 11:29:40.809865,CK_CU000820,LK_ST012,ONLINE,IMMEDIATE,61.85,5.57,6.18,5.0,66.24,4,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000032,ORD200032,2025-09-30,2025-09-30 22:29:40.809894,CK_CU000069,LK_ST007,CLICK_COLLECT,PICKUP,25.2,2.52,0.0,5.0,32.72,5,5,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000033,ORD200033,2025-09-29,2025-09-29 14:12:40.809923,CK_CU000247,LK_ST018,CLICK_COLLECT,PICKUP,52.3,5.23,0.0,14.99,72.52,2,2,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000034,ORD200034,2025-10-01,2025-10-01 06:42:40.809952,CK_CU000261,LK_ST002,CLICK_COLLECT,PICKUP,103.68,9.33,10.37,14.99,117.63,4,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000035,ORD200035,2025-10-11,2025-10-11 02:08:40.809981,CK_CU000788,LK_ST010,ONLINE,IMMEDIATE,231.68,23.17,0.0,0.0,254.85,3,4,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000036,ORD200036,2025-10-02,2025-10-02 18:02:40.810010,CK_CU000079,LK_ST015,CLICK_COLLECT,PICKUP,26.5,2.65,0.0,9.99,39.14,2,2,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000037,ORD200037,2025-09-25,2025-09-25 16:55:40.810156,CK_CU000658,LK_ST012,ONLINE,DELIVERY,153.96,15.4,0.0,0.0,169.36,2,3,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000038,ORD200038,2025-09-22,2025-09-22 09:27:40.810203,CK_CU000623,LK_ST017,CLICK_COLLECT,PICKUP,178.05,17.81,0.0,0.0,195.86,4,5,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000039,ORD200039,2025-10-14,2025-10-14 09:18:40.810241,CK_CU000770,LK_ST004,CLICK_COLLECT,PICKUP,129.96,13.0,0.0,9.99,152.95,2,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000040,ORD200040,2025-09-23,2025-09-23 17:43:40.810272,CK_CU000605,LK_ST007,ONLINE,IMMEDIATE,342.1,30.79,34.21,5.0,343.68,5,5,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000041,ORD200041,2025-10-11,2025-10-11 04:19:40.810302,CK_CU000525,LK_ST009,CLICK_COLLECT,PICKUP,445.35,44.54,0.0,14.99,504.88,5,5,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000042,ORD200042,2025-09-26,2025-09-26 11:21:40.810332,CK_CU000772,LK_ST019,ONLINE,DELIVERY,164.44,16.44,0.0,0.0,180.88,4,4,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000043,ORD200043,2025-10-03,2025-10-03 18:33:40.810362,CK_CU000938,LK_ST023,ONLINE,IMMEDIATE,234.8,22.31,11.74,5.0,250.37,3,5,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000044,ORD200044,2025-09-30,2025-09-30 00:56:40.810392,CK_CU000621,LK_ST007,ONLINE,DELIVERY,92.7,9.27,0.0,14.99,116.96,4,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000045,ORD200045,2025-09-26,2025-09-26 22:16:40.810424,CK_CU000330,LK_ST023,ONLINE,IMMEDIATE,458.64,45.86,0.0,14.99,519.49,5,7,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000046,ORD200046,2025-09-20,2025-09-20 21:13:40.810455,CK_CU000189,LK_ST002,ONLINE,IMMEDIATE,90.34,8.58,4.52,0.0,94.4,1,2,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000047,ORD200047,2025-10-07,2025-10-07 16:29:40.810484,CK_CU000095,LK_ST006,CLICK_COLLECT,PICKUP,60.1,5.41,6.01,5.0,64.5,1,1,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000048,ORD200048,2025-09-29,2025-09-29 06:05:40.810514,CK_CU000617,LK_ST018,ONLINE,DELIVERY,151.29,14.37,7.56,9.99,168.09,2,3,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000049,ORD200049,2025-09-24,2025-09-24 06:17:40.810545,CK_CU000008,LK_ST006,ONLINE,IMMEDIATE,39.75,3.78,1.99,0.0,41.54,2,3,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000050,ORD200050,2025-10-16,2025-10-16 13:36:40.810576,CK_CU000067,LK_ST013,CLICK_COLLECT,PICKUP,190.11,19.01,0.0,14.99,224.11,1,3,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000051,ORD200051,2025-09-30,2025-09-30 11:38:40.810605,CK_CU000496,LK_ST019,ONLINE,IMMEDIATE,397.98,35.82,39.8,14.99,408.99,5,6,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000052,ORD200052,2025-10-10,2025-10-10 17:03:40.810635,CK_CU000191,LK_ST002,ONLINE,IMMEDIATE,124.52,12.45,0.0,0.0,136.97,2,2,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000053,ORD200053,2025-09-22,2025-09-22 12:25:40.810666,CK_CU000366,LK_ST012,ONLINE,IMMEDIATE,410.9,39.04,20.54,0.0,429.4,4,5,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000054,ORD200054,2025-10-14,2025-10-14 14:14:40.810696,CK_CU000768,LK_ST015,ONLINE,IMMEDIATE,111.65,11.16,0.0,0.0,122.81,4,5,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000055,ORD200055,2025-09-27,2025-09-27 16:44:40.810724,CK_CU000521,LK_ST014,ONLINE,IMMEDIATE,164.7,14.82,16.47,14.99,178.04,5,6,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000056,ORD200056,2025-10-08,2025-10-08 10:24:40.810760,CK_CU000990,LK_ST006,ONLINE,IMMEDIATE,242.8,23.07,12.14,0.0,253.73,2,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000057,ORD200057,2025-09-17,2025-09-17 20:07:40.810789,CK_CU000117,LK_ST018,CLICK_COLLECT,PICKUP,165.45,15.72,8.27,5.0,177.9,4,5,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000058,ORD200058,2025-09-24,2025-09-24 18:47:40.810827,CK_CU000267,LK_ST005,ONLINE,IMMEDIATE,241.8,24.18,0.0,5.0,270.98,2,3,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000059,ORD200059,2025-10-03,2025-10-03 13:00:40.810893,CK_CU000611,LK_ST018,ONLINE,DELIVERY,40.72,4.07,0.0,5.0,49.79,2,4,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000060,ORD200060,2025-10-02,2025-10-02 21:29:40.810929,CK_CU000485,LK_ST003,CLICK_COLLECT,PICKUP,452.94,43.03,22.65,0.0,473.32,4,6,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000061,ORD200061,2025-09-26,2025-09-26 08:29:40.810957,CK_CU000509,LK_ST003,ONLINE,DELIVERY,54.63,5.19,2.73,0.0,57.09,1,3,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000062,ORD200062,2025-09-24,2025-09-24 16:28:40.810985,CK_CU000298,LK_ST022,ONLINE,IMMEDIATE,310.92,31.09,0.0,14.99,357.0,4,6,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000063,ORD200063,2025-10-06,2025-10-06 09:50:40.811018,CK_CU000909,LK_ST022,ONLINE,DELIVERY,329.8,28.03,49.47,14.99,323.35,5,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000064,ORD200064,2025-09-30,2025-09-30 10:33:40.811113,CK_CU000164,LK_ST010,ONLINE,IMMEDIATE,153.96,13.86,15.4,9.99,162.41,3,3,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000065,ORD200065,2025-09-27,2025-09-27 05:48:40.811149,CK_CU000376,LK_ST019,ONLINE,IMMEDIATE,137.25,13.73,0.0,0.0,150.98,4,5,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000066,ORD200066,2025-10-16,2025-10-16 17:24:40.811183,CK_CU000653,LK_ST003,CLICK_COLLECT,PICKUP,43.12,3.88,4.31,5.0,47.69,2,2,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000067,ORD200067,2025-09-20,2025-09-20 14:32:40.811235,CK_CU000268,LK_ST012,CLICK_COLLECT,PICKUP,37.17,3.72,0.0,9.99,50.88,2,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000068,ORD200068,2025-10-01,2025-10-01 23:26:40.811269,CK_CU000549,LK_ST016,ONLINE,IMMEDIATE,358.28,35.83,0.0,0.0,394.11,4,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000069,ORD200069,2025-09-18,2025-09-18 13:45:40.811303,CK_CU000074,LK_ST017,CLICK_COLLECT,PICKUP,247.35,24.74,0.0,14.99,287.08,3,5,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000070,ORD200070,2025-09-21,2025-09-21 19:57:40.811341,CK_CU000508,LK_ST007,ONLINE,DELIVERY,202.74,20.27,0.0,9.99,233.0,4,6,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000071,ORD200071,2025-10-17,2025-10-17 08:15:40.811374,CK_CU000073,LK_ST013,CLICK_COLLECT,PICKUP,182.1,17.3,9.11,0.0,190.29,3,3,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000072,ORD200072,2025-10-06,2025-10-06 18:28:40.811407,CK_CU000308,LK_ST024,CLICK_COLLECT,PICKUP,42.6,4.26,0.0,14.99,61.85,3,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000073,ORD200073,2025-09-20,2025-09-20 13:18:40.811440,CK_CU000199,LK_ST002,ONLINE,DELIVERY,430.68,40.92,21.53,14.99,465.06,5,6,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000074,ORD200074,2025-10-05,2025-10-05 15:18:40.811472,CK_CU000130,LK_ST004,CLICK_COLLECT,PICKUP,238.2,22.63,11.91,0.0,248.92,2,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000075,ORD200075,2025-10-05,2025-10-05 20:51:40.811504,CK_CU000758,LK_ST010,ONLINE,IMMEDIATE,68.34,6.49,3.42,5.0,76.41,2,3,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000076,ORD200076,2025-10-03,2025-10-03 23:21:40.811540,CK_CU000824,LK_ST007,ONLINE,DELIVERY,152.7,15.27,0.0,5.0,172.97,3,5,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000077,ORD200077,2025-10-03,2025-10-03 22:09:40.811574,CK_CU000572,LK_ST024,ONLINE,IMMEDIATE,278.2,25.04,27.82,5.0,280.42,2,4,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000078,ORD200078,2025-10-10,2025-10-10 17:23:40.811607,CK_CU000791,LK_ST017,ONLINE,DELIVERY,224.19,22.42,0.0,0.0,246.61,1,3,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000079,ORD200079,2025-10-07,2025-10-07 18:08:40.811743,CK_CU000615,LK_ST020,ONLINE,IMMEDIATE,170.4,17.04,0.0,5.0,192.44,3,5,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000080,ORD200080,2025-10-13,2025-10-13 00:19:40.811777,CK_CU000808,LK_ST006,ONLINE,IMMEDIATE,184.47,18.45,0.0,14.99,217.91,2,3,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000081,ORD200081,2025-09-26,2025-09-26 03:05:40.811810,CK_CU000832,LK_ST019,CLICK_COLLECT,PICKUP,140.25,14.02,0.0,5.0,159.27,1,3,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000082,ORD200082,2025-10-16,2025-10-16 13:38:40.811842,CK_CU000487,LK_ST005,ONLINE,IMMEDIATE,277.34,24.96,27.73,0.0,274.57,5,7,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000083,ORD200083,2025-09-27,2025-09-27 06:06:40.811875,CK_CU000853,LK_ST010,CLICK_COLLECT,PICKUP,356.24,35.62,0.0,9.99,401.85,2,4,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
